province,city,updateTime,confirmedCount,suspectedCount,curedCount,deadCount
北京市,昌平区,2020-02-19,29,0.0,0,0
北京市,外地来京人员,2020-02-19,26,0.0,2,0
北京市,通州区,2020-02-19,18,0.0,1,0
北京市,房山区,2020-02-19,16,0.0,3,0
北京市,石景山区,2020-02-19,14,0.0,1,0
北京市,东城区,2020-02-19,12,0.0,1,0
北京市,顺义区,2020-02-19,10,0.0,0,0
北京市,怀柔区,2020-02-19,7,0.0,0,0
北京市,密云区,2020-02-19,7,0.0,0,0
北京市,门头沟区,2020-02-19,3,0.0,2,0
北京市,延庆区,2020-02-19,1,0.0,0,0
北京市,待明确地区,2020-02-19,0,0.0,132,4
北京市,北京市,2020-02-18,387,0.0,122,4
北京市,海淀区,2020-02-18,60,0.0,0,0
北京市,朝阳区,2020-02-18,58,0.0,0,0
北京市,西城区,2020-02-18,47,0.0,0,0
北京市,丰台区,2020-02-18,40,0.0,3,0
北京市,大兴区,2020-02-18,39,0.0,2,0
北京市,昌平区,2020-02-18,29,0.0,0,0
北京市,外地来京人员,2020-02-18,26,0.0,2,0
北京市,通州区,2020-02-18,18,0.0,1,0
北京市,房山区,2020-02-18,16,0.0,3,0
北京市,石景山区,2020-02-18,14,0.0,1,0
北京市,东城区,2020-02-18,12,0.0,1,0
北京市,顺义区,2020-02-18,10,0.0,0,0
北京市,怀柔区,2020-02-18,7,0.0,0,0
北京市,密云区,2020-02-18,7,0.0,0,0
北京市,门头沟区,2020-02-18,3,0.0,0,0
北京市,延庆区,2020-02-18,1,0.0,0,0
北京市,待明确地区,2020-02-18,0,0.0,109,4
北京市,北京市,2020-02-17,381,0.0,114,4
北京市,海淀区,2020-02-17,60,0.0,0,0
北京市,朝阳区,2020-02-17,58,0.0,0,0
北京市,西城区,2020-02-17,46,0.0,0,0
北京市,大兴区,2020-02-17,39,0.0,2,0
北京市,丰台区,2020-02-17,39,0.0,3,0
北京市,昌平区,2020-02-17,25,0.0,0,0
北京市,外地来京人员,2020-02-17,26,0.0,2,0
北京市,通州区,2020-02-17,18,0.0,1,0
北京市,房山区,2020-02-17,16,0.0,3,0
北京市,石景山区,2020-02-17,14,0.0,1,0
北京市,东城区,2020-02-17,12,0.0,1,0
北京市,顺义区,2020-02-17,10,0.0,0,0
北京市,怀柔区,2020-02-17,7,0.0,0,0
北京市,密云区,2020-02-17,7,0.0,0,0
北京市,门头沟区,2020-02-17,3,0.0,0,0
北京市,延庆区,2020-02-17,1,0.0,0,0
北京市,待明确地区,2020-02-17,0,0.0,101,4
北京市,北京市,2020-02-16,380,0.0,108,4
北京市,海淀区,2020-02-16,60,0.0,0,0
北京市,朝阳区,2020-02-16,58,0.0,0,0
北京市,西城区,2020-02-16,46,0.0,0,0
北京市,大兴区,2020-02-16,39,0.0,2,0
北京市,丰台区,2020-02-16,39,0.0,3,0
北京市,昌平区,2020-02-16,25,0.0,0,0
北京市,外地来京人员,2020-02-16,26,0.0,2,0
北京市,通州区,2020-02-16,18,0.0,1,0
北京市,石景山区,2020-02-16,14,0.0,1,0
北京市,房山区,2020-02-16,15,0.0,3,0
北京市,东城区,2020-02-16,12,0.0,1,0
北京市,顺义区,2020-02-16,10,0.0,0,0
北京市,怀柔区,2020-02-16,7,0.0,0,0
北京市,密云区,2020-02-16,7,0.0,0,0
北京市,门头沟区,2020-02-16,3,0.0,0,0
北京市,延庆区,2020-02-16,1,0.0,0,0
北京市,待明确地区,2020-02-16,0,0.0,95,4
北京市,北京市,2020-02-15,375,0.0,98,4
北京市,海淀区,2020-02-15,59,0.0,0,0
北京市,朝阳区,2020-02-15,58,0.0,0,0
北京市,西城区,2020-02-15,46,0.0,0,0
北京市,大兴区,2020-02-15,39,0.0,2,0
北京市,丰台区,2020-02-15,38,0.0,3,0
北京市,外地来京人员,2020-02-15,26,0.0,2,0
北京市,昌平区,2020-02-15,24,0.0,0,0
北京市,通州区,2020-02-15,17,0.0,1,0
北京市,房山区,2020-02-15,14,0.0,0,0
北京市,石景山区,2020-02-15,14,0.0,1,0
北京市,东城区,2020-02-15,12,0.0,1,0
北京市,顺义区,2020-02-15,10,0.0,0,0
北京市,怀柔区,2020-02-15,7,0.0,0,0
北京市,密云区,2020-02-15,7,0.0,0,0
北京市,门头沟区,2020-02-15,3,0.0,0,0
北京市,延庆区,2020-02-15,1,0.0,0,0
北京市,待明确地区,2020-02-15,0,0.0,88,4
北京市,北京市,2020-02-14,372,0.0,80,3
北京市,朝阳区,2020-02-14,58,0.0,0,0
北京市,海淀区,2020-02-14,58,0.0,0,0
北京市,西城区,2020-02-14,46,0.0,0,0
北京市,大兴区,2020-02-14,39,0.0,2,0
北京市,丰台区,2020-02-14,36,0.0,3,0
北京市,外地来京人员,2020-02-14,26,0.0,2,0
北京市,昌平区,2020-02-14,24,0.0,0,0
北京市,通州区,2020-02-14,17,0.0,1,0
北京市,房山区,2020-02-14,14,0.0,0,0
北京市,石景山区,2020-02-14,14,0.0,1,0
北京市,东城区,2020-02-14,12,0.0,0,0
北京市,顺义区,2020-02-14,10,0.0,0,0
北京市,怀柔区,2020-02-14,7,0.0,0,0
北京市,密云区,2020-02-14,7,0.0,0,0
北京市,门头沟区,2020-02-14,3,0.0,0,0
北京市,延庆区,2020-02-14,1,0.0,0,0
北京市,待明确地区,2020-02-14,0,0.0,71,3
北京市,北京市,2020-02-13,366,0.0,69,3
北京市,朝阳区,2020-02-13,56,0.0,0,0
北京市,海淀区,2020-02-13,56,0.0,0,0
北京市,西城区,2020-02-13,46,0.0,0,0
北京市,大兴区,2020-02-13,38,0.0,2,0
北京市,丰台区,2020-02-13,36,0.0,3,0
北京市,外地来京人员,2020-02-13,26,0.0,2,0
北京市,昌平区,2020-02-13,24,0.0,0,0
北京市,通州区,2020-02-13,17,0.0,1,0
北京市,房山区,2020-02-13,14,0.0,0,0
北京市,石景山区,2020-02-13,13,0.0,1,0
北京市,东城区,2020-02-13,12,0.0,0,0
北京市,顺义区,2020-02-13,10,0.0,0,0
北京市,怀柔区,2020-02-13,7,0.0,0,0
北京市,密云区,2020-02-13,7,0.0,0,0
北京市,门头沟区,2020-02-13,3,0.0,0,0
北京市,延庆区,2020-02-13,1,0.0,0,0
北京市,待明确地区,2020-02-13,0,0.0,60,3
北京市,北京市,2020-02-12,352,0.0,56,3
北京市,朝阳区,2020-02-12,56,0.0,0,0
北京市,海淀区,2020-02-12,56,0.0,0,0
北京市,西城区,2020-02-12,43,0.0,0,0
北京市,大兴区,2020-02-12,37,0.0,2,0
北京市,丰台区,2020-02-12,32,0.0,3,0
北京市,外地来京人员,2020-02-12,25,0.0,2,0
北京市,昌平区,2020-02-12,19,0.0,0,0
北京市,通州区,2020-02-12,17,0.0,1,0
北京市,房山区,2020-02-12,14,0.0,0,0
北京市,石景山区,2020-02-12,13,0.0,0,0
北京市,东城区,2020-02-12,12,0.0,0,0
北京市,顺义区,2020-02-12,10,0.0,0,0
北京市,怀柔区,2020-02-12,7,0.0,0,0
北京市,密云区,2020-02-12,7,0.0,0,0
北京市,门头沟区,2020-02-12,3,0.0,0,0
北京市,延庆区,2020-02-12,1,0.0,0,0
北京市,待明确地区,2020-02-12,0,0.0,48,3
北京市,北京市,2020-02-11,342,0.0,48,3
北京市,海淀区,2020-02-11,57,0.0,0,0
北京市,朝阳区,2020-02-11,56,0.0,0,0
北京市,西城区,2020-02-11,39,0.0,0,0
北京市,大兴区,2020-02-11,36,0.0,2,0
北京市,丰台区,2020-02-11,30,0.0,3,0
北京市,外地来京人员,2020-02-11,25,0.0,2,0
北京市,昌平区,2020-02-11,19,0.0,0,0
北京市,通州区,2020-02-11,17,0.0,1,0
北京市,房山区,2020-02-11,14,0.0,0,0
北京市,石景山区,2020-02-11,13,0.0,0,0
北京市,顺义区,2020-02-11,10,0.0,0,0
北京市,东城区,2020-02-11,9,0.0,0,0
北京市,怀柔区,2020-02-11,7,0.0,0,0
北京市,密云区,2020-02-11,6,0.0,0,0
北京市,门头沟区,2020-02-11,3,0.0,0,0
北京市,延庆区,2020-02-11,1,0.0,0,0
北京市,待明确地区,2020-02-11,0,0.0,40,3
北京市,北京市,2020-02-10,337,0.0,44,2
北京市,朝阳区,2020-02-10,56,0.0,0,0
北京市,海淀区,2020-02-10,54,0.0,0,0
北京市,西城区,2020-02-10,39,0.0,0,0
北京市,大兴区,2020-02-10,36,0.0,2,0
北京市,丰台区,2020-02-10,30,0.0,3,0
北京市,外地来京人员,2020-02-10,25,0.0,2,0
北京市,昌平区,2020-02-10,18,0.0,0,0
北京市,通州区,2020-02-10,16,0.0,1,0
北京市,房山区,2020-02-10,14,0.0,0,0
北京市,石景山区,2020-02-10,13,0.0,0,0
北京市,顺义区,2020-02-10,10,0.0,0,0
北京市,东城区,2020-02-10,9,0.0,0,0
北京市,怀柔区,2020-02-10,7,0.0,0,0
北京市,密云区,2020-02-10,6,0.0,0,0
北京市,门头沟区,2020-02-10,3,0.0,0,0
北京市,延庆区,2020-02-10,1,0.0,0,0
北京市,待明确地区,2020-02-10,0,0.0,36,2
北京市,北京市,2020-02-09,326,0.0,37,2
北京市,朝阳区,2020-02-09,55,0.0,0,0
北京市,海淀区,2020-02-09,52,0.0,0,0
北京市,西城区,2020-02-09,38,0.0,0,0
北京市,大兴区,2020-02-09,35,0.0,2,0
北京市,丰台区,2020-02-09,27,0.0,3,0
北京市,外地来京人员,2020-02-09,24,0.0,2,0
北京市,昌平区,2020-02-09,17,0.0,0,0
北京市,通州区,2020-02-09,16,0.0,1,0
北京市,房山区,2020-02-09,14,0.0,0,0
北京市,石景山区,2020-02-09,13,0.0,0,0
北京市,顺义区,2020-02-09,10,0.0,0,0
北京市,东城区,2020-02-09,9,0.0,0,0
北京市,怀柔区,2020-02-09,7,0.0,0,0
北京市,密云区,2020-02-09,5,0.0,0,0
北京市,门头沟区,2020-02-09,3,0.0,0,0
北京市,延庆区,2020-02-09,1,0.0,0,0
北京市,待明确地区,2020-02-09,0,0.0,29,2
北京市,北京市,2020-02-08,315,0.0,34,2
北京市,朝阳区,2020-02-08,53,0.0,0,0
北京市,海淀区,2020-02-08,49,0.0,0,0
北京市,西城区,2020-02-08,37,0.0,0,0
北京市,大兴区,2020-02-08,34,0.0,2,0
北京市,丰台区,2020-02-08,26,0.0,0,0
北京市,外地来京人员,2020-02-08,25,0.0,2,0
北京市,昌平区,2020-02-08,17,0.0,0,0
北京市,通州区,2020-02-08,15,0.0,0,0
北京市,房山区,2020-02-08,14,0.0,0,0
北京市,石景山区,2020-02-08,13,0.0,0,0
北京市,顺义区,2020-02-08,9,0.0,0,0
北京市,东城区,2020-02-08,8,0.0,0,0
北京市,怀柔区,2020-02-08,7,0.0,0,0
北京市,密云区,2020-02-08,4,0.0,0,0
北京市,门头沟区,2020-02-08,3,0.0,0,0
北京市,延庆区,2020-02-08,1,0.0,0,0
北京市,待明确地区,2020-02-08,0,0.0,30,2
北京市,北京市,2020-02-07,297,0.0,33,1
北京市,朝阳区,2020-02-07,51,0.0,0,0
北京市,海淀区,2020-02-07,47,0.0,0,0
北京市,西城区,2020-02-07,36,0.0,0,0
北京市,大兴区,2020-02-07,34,0.0,2,0
北京市,外地来京人员,2020-02-07,24,0.0,2,0
北京市,丰台区,2020-02-07,22,0.0,0,0
北京市,昌平区,2020-02-07,17,0.0,0,0
北京市,通州区,2020-02-07,14,0.0,0,0
北京市,石景山区,2020-02-07,13,0.0,0,0
北京市,房山区,2020-02-07,13,0.0,0,0
北京市,顺义区,2020-02-07,8,0.0,0,0
北京市,东城区,2020-02-07,7,0.0,0,0
北京市,怀柔区,2020-02-07,7,0.0,0,0
北京市,门头沟区,2020-02-07,3,0.0,0,0
北京市,延庆区,2020-02-07,1,0.0,0,0
北京市,待明确地区,2020-02-07,0,0.0,29,1
北京市,北京市,2020-02-06,274,0.0,31,1
北京市,朝阳区,2020-02-06,48,0.0,0,0
北京市,海淀区,2020-02-06,47,0.0,0,0
北京市,西城区,2020-02-06,34,0.0,0,0
北京市,大兴区,2020-02-06,32,0.0,2,0
北京市,外地来京人员,2020-02-06,21,0.0,2,0
北京市,丰台区,2020-02-06,20,0.0,0,0
北京市,昌平区,2020-02-06,15,0.0,0,0
北京市,通州区,2020-02-06,13,0.0,0,0
北京市,石景山区,2020-02-06,11,0.0,0,0
北京市,房山区,2020-02-06,11,0.0,0,0
北京市,东城区,2020-02-06,7,0.0,0,0
北京市,顺义区,2020-02-06,6,0.0,0,0
北京市,怀柔区,2020-02-06,5,0.0,0,0
北京市,门头沟区,2020-02-06,3,0.0,0,0
北京市,延庆区,2020-02-06,1,0.0,0,0
北京市,未明确地区,2020-02-06,0,0.0,27,1
北京市,待明确地区,2020-02-06,0,0.0,27,1
北京市,北京市,2020-02-05,253,0.0,24,1
北京市,海淀区,2020-02-05,45,0.0,0,0
北京市,朝阳区,2020-02-05,43,0.0,0,0
北京市,大兴区,2020-02-05,29,0.0,2,0
北京市,西城区,2020-02-05,29,0.0,0,0
北京市,外地来京人员,2020-02-05,21,0.0,2,0
北京市,丰台区,2020-02-05,20,0.0,0,0
北京市,昌平区,2020-02-05,15,0.0,0,0
北京市,通州区,2020-02-05,13,0.0,0,0
北京市,房山区,2020-02-05,11,0.0,0,0
北京市,石景山区,2020-02-05,7,0.0,0,0
北京市,东城区,2020-02-05,6,0.0,0,0
北京市,顺义区,2020-02-05,6,0.0,0,0
北京市,怀柔区,2020-02-05,4,0.0,0,0
北京市,门头沟区,2020-02-05,3,0.0,0,0
北京市,延庆区,2020-02-05,1,0.0,0,0
北京市,待明确地区,2020-02-05,0,0.0,20,1
北京市,北京市,2020-02-04,228,0.0,23,1
北京市,海淀区,2020-02-04,45,0.0,0,0
北京市,朝阳区,2020-02-04,36,0.0,0,0
北京市,大兴区,2020-02-04,29,0.0,2,0
北京市,西城区,2020-02-04,28,0.0,0,0
北京市,外地来京人员,2020-02-04,20,0.0,2,0
北京市,丰台区,2020-02-04,18,0.0,0,0
北京市,昌平区,2020-02-04,14,0.0,0,0
北京市,通州区,2020-02-04,13,0.0,0,0
北京市,石景山区,2020-02-04,6,0.0,0,0
北京市,顺义区,2020-02-04,5,0.0,0,0
北京市,房山区,2020-02-04,5,0.0,0,0
北京市,门头沟区,2020-02-04,3,0.0,0,0
北京市,怀柔区,2020-02-04,3,0.0,0,0
北京市,东城区,2020-02-04,2,0.0,0,0
北京市,延庆区,2020-02-04,1,0.0,0,0
北京市,待明确地区,2020-02-04,0,0.0,19,1
北京市,北京市,2020-02-03,212,0.0,12,1
北京市,海淀区,2020-02-03,42,0.0,0,0
北京市,朝阳区,2020-02-03,31,0.0,0,0
北京市,大兴区,2020-02-03,28,0.0,2,0
北京市,西城区,2020-02-03,26,0.0,0,0
北京市,外地来京人员,2020-02-03,19,0.0,2,0
北京市,丰台区,2020-02-03,17,0.0,0,0
北京市,通州区,2020-02-03,13,0.0,0,0
北京市,昌平区,2020-02-03,13,0.0,0,0
北京市,石景山区,2020-02-03,5,0.0,0,0
北京市,顺义区,2020-02-03,5,0.0,0,0
北京市,房山区,2020-02-03,4,0.0,0,0
北京市,门头沟区,2020-02-03,3,0.0,0,0
北京市,怀柔区,2020-02-03,3,0.0,0,0
北京市,东城区,2020-02-03,2,0.0,0,0
北京市,延庆区,2020-02-03,1,0.0,0,0
北京市,待明确地区,2020-02-03,0,0.0,8,1
北京市,北京市,2020-02-02,191,0.0,9,1
北京市,海淀区,2020-02-02,41,0.0,0,0
北京市,朝阳区,2020-02-02,35,0.0,0,0
北京市,大兴区,2020-02-02,22,0.0,2,0
北京市,西城区,2020-02-02,22,0.0,0,0
北京市,丰台区,2020-02-02,16,0.0,0,0
北京市,通州区,2020-02-02,13,0.0,0,0
北京市,昌平区,2020-02-02,12,0.0,0,0
北京市,外地来京人员,2020-02-02,11,0.0,2,0
北京市,顺义区,2020-02-02,6,0.0,0,0
北京市,石景山区,2020-02-02,5,0.0,0,0
北京市,东城区,2020-02-02,3,0.0,0,0
北京市,门头沟区,2020-02-02,2,0.0,0,0
北京市,房山区,2020-02-02,2,0.0,0,0
北京市,怀柔区,2020-02-02,1,0.0,0,0
北京市,待明确地区,2020-02-02,0,0.0,5,1
北京市,北京市,2020-02-01,168,0.0,9,1
北京市,海淀区,2020-02-01,39,0.0,0,0
北京市,朝阳区,2020-02-01,28,0.0,0,0
北京市,大兴区,2020-02-01,20,0.0,2,0
北京市,西城区,2020-02-01,17,0.0,0,0
北京市,丰台区,2020-02-01,16,0.0,0,0
北京市,通州区,2020-02-01,13,0.0,0,0
北京市,昌平区,2020-02-01,12,0.0,0,0
北京市,外地来京人员,2020-02-01,11,0.0,2,0
北京市,石景山区,2020-02-01,3,0.0,0,0
北京市,东城区,2020-02-01,3,0.0,0,0
北京市,顺义区,2020-02-01,2,0.0,0,0
北京市,房山区,2020-02-01,2,0.0,0,0
北京市,门头沟区,2020-02-01,1,0.0,0,0
北京市,怀柔区,2020-02-01,1,0.0,0,0
北京市,北京市,2020-01-31,139,0.0,5,1
北京市,海淀区,2020-01-31,27,0.0,0,0
北京市,朝阳区,2020-01-31,24,0.0,0,0
北京市,大兴区,2020-01-31,17,0.0,2,0
北京市,西城区,2020-01-31,16,0.0,0,0
北京市,昌平区,2020-01-31,12,0.0,0,0
北京市,通州区,2020-01-31,12,0.0,0,0
北京市,外地来京人员,2020-01-31,11,0.0,2,0
北京市,丰台区,2020-01-31,11,0.0,0,0
北京市,东城区,2020-01-31,3,0.0,0,0
北京市,石景山区,2020-01-31,2,0.0,0,0
北京市,顺义区,2020-01-31,2,0.0,0,0
北京市,门头沟区,2020-01-31,1,0.0,0,0
北京市,怀柔区,2020-01-31,1,0.0,0,0
北京市,朝阳,2020-01-31,22,0.0,0,0
北京市,大兴,2020-01-31,16,0.0,2,0
北京市,西城,2020-01-31,13,0.0,0,0
北京市,昌平,2020-01-31,12,0.0,0,0
北京市,通州,2020-01-31,12,0.0,0,0
北京市,丰台,2020-01-31,11,0.0,0,0
北京市,东城,2020-01-31,3,0.0,0,0
北京市,石景山,2020-01-31,2,0.0,0,0
北京市,顺义,2020-01-31,2,0.0,0,0
北京市,门头沟,2020-01-31,1,0.0,0,0
北京市,怀柔,2020-01-31,1,0.0,0,0
北京市,海淀,2020-01-31,26,0.0,0,0
北京市,北京市,2020-01-30,114,0.0,4,1
北京市,海淀,2020-01-30,24,0.0,0,0
北京市,朝阳,2020-01-30,21,0.0,0,0
北京市,西城,2020-01-30,12,0.0,0,0
北京市,外地来京人员,2020-01-30,11,0.0,2,0
北京市,丰台,2020-01-30,10,0.0,0,0
北京市,大兴,2020-01-30,10,0.0,2,0
北京市,昌平,2020-01-30,8,0.0,0,0
北京市,通州,2020-01-30,8,0.0,0,0
北京市,石景山,2020-01-30,2,0.0,0,0
北京市,顺义,2020-01-30,2,0.0,0,0
北京市,东城,2020-01-30,2,0.0,0,0
北京市,门头沟,2020-01-30,1,0.0,0,0
北京市,北京市,2020-01-29,111,0.0,4,1
北京市,海淀,2020-01-29,24,0.0,0,0
北京市,朝阳,2020-01-29,21,0.0,0,0
北京市,西城,2020-01-29,12,0.0,0,0
北京市,外地来京人员,2020-01-29,11,0.0,2,0
北京市,丰台,2020-01-29,10,0.0,0,0
北京市,大兴,2020-01-29,10,0.0,2,0
北京市,昌平,2020-01-29,8,0.0,0,0
北京市,通州,2020-01-29,8,0.0,0,0
北京市,石景山,2020-01-29,2,0.0,0,0
北京市,顺义,2020-01-29,2,0.0,0,0
北京市,东城,2020-01-29,2,0.0,0,0
北京市,门头沟,2020-01-29,1,0.0,0,0
北京市,北京市,2020-01-28,91,0.0,4,1
北京市,海淀,2020-01-28,21,0.0,0,0
北京市,朝阳,2020-01-28,17,0.0,0,0
北京市,外地来京人员,2020-01-28,11,0.0,2,0
北京市,西城,2020-01-28,8,0.0,0,0
北京市,昌平,2020-01-28,7,0.0,0,0
北京市,通州,2020-01-28,7,0.0,0,0
北京市,丰台,2020-01-28,7,0.0,0,0
北京市,大兴,2020-01-28,7,0.0,2,0
北京市,石景山,2020-01-28,2,0.0,0,0
北京市,顺义,2020-01-28,2,0.0,0,0
北京市,东城,2020-01-28,2,0.0,0,0
北京市,北京市,2020-01-27,80,0.0,2,1
北京市,海淀,2020-01-27,17,0.0,0,0
北京市,朝阳,2020-01-27,17,0.0,0,0
北京市,外地来京人员,2020-01-27,11,0.0,0,0
北京市,西城,2020-01-27,7,0.0,0,0
北京市,昌平,2020-01-27,7,0.0,0,0
北京市,通州,2020-01-27,7,0.0,0,0
北京市,大兴,2020-01-27,5,0.0,2,0
北京市,丰台,2020-01-27,4,0.0,0,0
北京市,石景山,2020-01-27,2,0.0,0,0
北京市,东城,2020-01-27,2,0.0,0,0
北京市,顺义,2020-01-27,1,0.0,0,0
北京市,北京市,2020-01-26,68,0.0,2,0
北京市,海淀,2020-01-26,16,0.0,0,0
北京市,外地来京人员,2020-01-26,12,0.0,0,0
北京市,朝阳,2020-01-26,11,0.0,0,0
北京市,昌平,2020-01-26,7,0.0,0,0
北京市,通州,2020-01-26,6,0.0,0,0
北京市,西城,2020-01-26,5,0.0,0,0
北京市,丰台,2020-01-26,4,0.0,0,0
北京市,大兴,2020-01-26,3,0.0,2,0
北京市,石景山,2020-01-26,2,0.0,0,0
北京市,顺义,2020-01-26,1,0.0,0,0
北京市,东城,2020-01-26,1,0.0,0,0
北京市,北京市,2020-01-25,41,0.0,2,0
北京市,外地来京人员,2020-01-25,11,0.0,0,0
北京市,海淀,2020-01-25,8,0.0,0,0
北京市,朝阳,2020-01-25,6,0.0,0,0
北京市,西城,2020-01-25,4,0.0,0,0
北京市,昌平,2020-01-25,3,0.0,0,0
北京市,通州,2020-01-25,3,0.0,0,0
北京市,大兴,2020-01-25,2,0.0,2,0
北京市,丰台,2020-01-25,2,0.0,0,0
北京市,石景山,2020-01-25,1,0.0,0,0
北京市,顺义,2020-01-25,1,0.0,0,0
北京市,北京市,2020-01-24,36,0.0,1,0
北京市,外地来京人员,2020-01-24,10,0.0,0,0
北京市,海淀,2020-01-24,6,0.0,0,0
北京市,朝阳,2020-01-24,5,0.0,0,0
北京市,西城,2020-01-24,4,0.0,0,0
北京市,昌平,2020-01-24,3,0.0,0,0
北京市,大兴,2020-01-24,2,0.0,1,0
北京市,丰台,2020-01-24,2,0.0,0,0
北京市,通州,2020-01-24,2,0.0,0,0
北京市,石景山,2020-01-24,1,0.0,0,0
北京市,顺义,2020-01-24,1,0.0,0,0
北京市,武汉来京人员,2020-01-24,7,0.0,0,0
北京市,不明地区,2020-01-24,8,0.0,0,0
北京市,北京市,2020-01-23,22,0.0,0,0
北京市,北京市,2020-01-22,10,0.0,0,0
印度,印度,2020-02-26,3,0.0,3,0
印度,印度,2020-02-20,3,0.0,3,0
印度,印度,2020-02-19,3,0.0,3,0
印度,印度,2020-02-18,3,0.0,3,0
印度,印度,2020-02-17,3,0.0,3,0
印度,印度,2020-02-16,3,0.0,3,0
印度,印度,2020-02-15,3,0.0,0,0
印度,印度,2020-02-14,3,0.0,0,0
印度,印度,2020-02-13,3,0.0,0,0
印度,印度,2020-02-12,3,0.0,0,0
印度,印度,2020-02-11,3,0.0,0,0
印度,印度,2020-02-10,3,0.0,0,0
印度,印度,2020-02-04,3,0.0,0,0
印度,印度,2020-02-02,2,0.0,0,0
印度,印度,2020-02-01,1,0.0,0,0
印度,印度,2020-01-30,1,0.0,0,0
台湾,台湾,2020-02-26,32,0.0,5,1
台湾,台湾,2020-02-25,31,0.0,5,1
台湾,台湾,2020-02-24,30,0.0,5,1
台湾,台湾,2020-02-23,28,0.0,2,1
台湾,台湾,2020-02-21,26,0.0,2,1
台湾,台湾,2020-02-20,24,0.0,2,1
台湾,台湾,2020-02-19,23,0.0,2,1
台湾,台湾,2020-02-17,22,0.0,2,1
台湾,台湾,2020-02-16,20,0.0,2,1
台湾,台湾,2020-02-14,18,0.0,2,0
台湾,台湾,2020-02-13,18,0.0,1,0
台湾,台湾,2020-02-09,18,0.0,1,0
台湾,台湾,2020-02-08,17,0.0,1,0
台湾,台湾,2020-02-06,16,0.0,1,0
台湾,台湾,2020-02-04,11,0.0,0,0
台湾,台湾,2020-01-31,10,0.0,0,0
台湾,台湾,2020-01-30,9,0.0,0,0
台湾,台湾,2020-01-28,8,0.0,0,0
台湾,台湾,2020-01-27,5,0.0,0,0
台湾,台湾,2020-01-26,4,0.0,0,0
台湾,台湾,2020-01-25,3,0.0,0,0
台湾,台湾,2020-01-24,1,0.0,0,0
台湾,台湾,2020-01-22,1,0.0,0,0
吉林省,吉林省,2020-02-27,93,0.0,67,1
吉林省,长春,2020-02-27,45,0.0,35,0
吉林省,辽源,2020-02-27,7,0.0,2,0
吉林省,通化,2020-02-27,6,0.0,2,0
吉林省,四平市,2020-02-27,15,0.0,11,1
吉林省,公主岭,2020-02-27,6,0.0,4,0
吉林省,白城,2020-02-27,1,0.0,0,0
吉林省,吉林市,2020-02-27,5,0.0,5,0
吉林省,延边,2020-02-27,5,0.0,5,0
吉林省,松原,2020-02-27,2,0.0,2,0
吉林省,梅河口,2020-02-27,1,0.0,1,0
吉林省,吉林省,2020-02-26,93,0.0,65,1
吉林省,长春,2020-02-26,45,0.0,33,0
吉林省,辽源,2020-02-26,7,0.0,2,0
吉林省,通化,2020-02-26,6,0.0,2,0
吉林省,四平市,2020-02-26,15,0.0,11,1
吉林省,公主岭,2020-02-26,6,0.0,4,0
吉林省,白城,2020-02-26,1,0.0,0,0
吉林省,吉林市,2020-02-26,5,0.0,5,0
吉林省,延边,2020-02-26,5,0.0,5,0
吉林省,松原,2020-02-26,2,0.0,2,0
吉林省,梅河口,2020-02-26,1,0.0,1,0
吉林省,吉林省,2020-02-25,93,0.0,63,1
吉林省,长春,2020-02-25,45,0.0,33,0
吉林省,辽源,2020-02-25,7,0.0,2,0
吉林省,四平市,2020-02-25,15,0.0,10,1
吉林省,通化,2020-02-25,6,0.0,2,0
吉林省,公主岭,2020-02-25,6,0.0,3,0
吉林省,白城,2020-02-25,1,0.0,0,0
吉林省,吉林市,2020-02-25,5,0.0,5,0
吉林省,延边,2020-02-25,5,0.0,5,0
吉林省,松原,2020-02-25,2,0.0,2,0
吉林省,梅河口,2020-02-25,1,0.0,1,0
吉林省,吉林省,2020-02-24,93,0.0,60,1
吉林省,长春,2020-02-24,45,0.0,32,0
吉林省,辽源,2020-02-24,7,0.0,1,0
吉林省,四平市,2020-02-24,15,0.0,9,1
吉林省,通化,2020-02-24,6,0.0,2,0
吉林省,公主岭,2020-02-24,6,0.0,3,0
吉林省,白城,2020-02-24,1,0.0,0,0
吉林省,吉林市,2020-02-24,5,0.0,5,0
吉林省,延边,2020-02-24,5,0.0,5,0
吉林省,松原,2020-02-24,2,0.0,2,0
吉林省,梅河口,2020-02-24,1,0.0,1,0
吉林省,吉林省,2020-02-23,91,0.0,54,1
吉林省,长春,2020-02-23,45,0.0,27,0
吉林省,辽源,2020-02-23,7,0.0,1,0
吉林省,四平市,2020-02-23,15,0.0,9,1
吉林省,公主岭,2020-02-23,6,0.0,3,0
吉林省,通化,2020-02-23,4,0.0,2,0
吉林省,延边,2020-02-23,5,0.0,4,0
吉林省,白城,2020-02-23,1,0.0,0,0
吉林省,吉林市,2020-02-23,5,0.0,5,0
吉林省,松原,2020-02-23,2,0.0,2,0
吉林省,梅河口,2020-02-23,1,0.0,1,0
吉林省,吉林省,2020-02-22,91,0.0,52,1
吉林省,长春,2020-02-22,45,0.0,26,0
吉林省,辽源,2020-02-22,7,0.0,1,0
吉林省,四平市,2020-02-22,15,0.0,9,1
吉林省,公主岭,2020-02-22,6,0.0,3,0
吉林省,通化,2020-02-22,4,0.0,1,0
吉林省,延边,2020-02-22,5,0.0,4,0
吉林省,白城,2020-02-22,1,0.0,0,0
